mfc1,mfc2,mfc3,mfc4,x1,y1,split
0.0274049919098616,0.022524032741785,0.023267412558198,0.0478790961205959,0.3723,0.44462500000000005,train
0.144078627228737,0.136378049850464,0.198197901248932,0.240486040711403,0.4634,0.27742500000000003,train
0.0597675964236259,0.0399010479450226,0.0454887896776199,0.143652305006981,0.1105,0.29927499999999996,train
0.0206058491021395,0.0505336448550224,0.0195390302687883,0.0201510041952133,0.8102,0.78815,train
0.0545605011284351,0.0814633294939995,0.0762820020318031,0.05618492141366,0.723125,0.5156499999999999,train
0.035912498831749,0.0255074836313725,0.022395446896553,0.0347726866602898,0.3492,0.5661499999999999,train
0.116192504763603,0.121401935815811,0.25244414806366,0.202020183205605,0.5622,0.10404999999999998,train
0.162233352661133,0.264819025993347,0.150152087211609,0.124513506889343,0.67335,0.696825,train
0.191435664892197,0.173324882984161,0.152757883071899,0.166772484779358,0.459875,0.5535749999999999,train
0.114749163389205,0.137728571891785,0.319305270910263,0.161053732037544,0.701275,0.19857499999999995,train
0.0164579749107361,0.0236635990440845,0.0479481220245361,0.020611684769392,0.933275,0.30025,train
0.0338170379400253,0.0219807028770447,0.0222694128751755,0.0452835969626904,0.0538,0.432025,train
0.131275907158852,0.14006844162941,0.26189586520195,0.214960485696793,0.562875,0.17757500000000004,train
0.0139818666502833,0.0176076050847769,0.0591458864510059,0.0203109215945005,0.93335,0.15312499999999996,train
0.0,0.0002624572080094,0.0,0.0761313885450363,0.029925,0.009175000000000044,train
0.0600255914032459,0.0164802819490433,0.012348061427474,0.0199034046381712,0.096725,0.832025,train
0.0664325878024101,0.0999761819839478,0.0596380718052387,0.0575797632336617,0.649025,0.71055,train
0.0197109058499336,0.0414994806051254,0.0245620086789131,0.0231217946857214,0.94285,0.6514,train
0.0871431455016136,0.124131508171558,0.403134077787399,0.112305559217929,0.929475,0.21389999999999998,train
0.0502882897853851,0.0567621625959873,0.0953611880540848,0.0740705356001854,0.6241,0.26160000000000005,train
0.0418238528072834,0.0241838619112968,0.0151274371892213,0.0245504081249237,0.33125,0.86475,train
0.0309476368129253,0.0372807644307613,0.0179522112011909,0.0244514048099518,0.555175,0.945375,train
0.105802729725837,0.0719677358865738,0.0456458926200867,0.0558729469776154,0.38425,0.84085,train
0.110510349273681,0.122521325945854,0.298430174589157,0.190164744853973,0.61775,0.03474999999999995,train
0.0268979407846928,0.632674038410187,0.0248975623399019,0.025650741532445,0.93215,0.945475,train
0.38551127910614,0.129365339875221,0.0861893147230148,0.110105827450752,0.24115,0.9548,train
0.0367387384176254,0.0526029765605927,0.137187197804451,0.0509156286716461,0.8981,0.2551,train
0.1257503926754,0.15922686457634,0.270829528570175,0.170104458928108,0.687975,0.31067500000000003,train
0.0161932352930307,0.047697477042675,0.0169556979089975,0.0196620151400566,0.933125,0.760175,train
0.0338443368673325,0.0458702221512794,0.149933189153671,0.0495847947895527,0.89735,0.20904999999999996,train
0.0446021854877472,0.0225085243582726,0.0139611549675464,0.0233746711164713,0.32385,0.9667,train
0.0416160859167576,0.0218081064522266,0.018686568364501,0.0360465124249458,0.208475,0.612525,train
0.0260399971157312,0.0173105001449585,0.0177170801907778,0.0503044426441193,0.1455,0.35514999999999997,train
0.0646726861596107,0.106602355837822,0.0463980846107006,0.0484149977564812,0.64395,0.855,train
0.102141357958316,0.0634668692946434,0.04393370449543,0.0597422309219837,0.35685,0.7936,train
0.0468696020543575,0.0627918690443039,0.0968310162425041,0.063304141163826,0.725825,0.3588,train
0.0231094062328339,0.0536953806877136,0.0194674767553806,0.0239493120461702,0.754125,0.859875,train
